Date,Home Team,Away Team,Home Score,Away Score,Playoff Game?,Home Odds Open,Away Odds Open,Home Line Open,W-L,Total DVOA Rank,Total DVOA,Weighted DVOA Rank,Weighted DVOA,Offense DVOA Rank,Offense DVOA,Offense Weighted DVOA Rank,Offense Weighted DVOA,Defense DVOA Rank,Defense DVOA,Defense Weighted DVOA Rank,Defense Weighted DVOA,Special Teams DVOA Rank,Special Teams DVOA,Special Teams Weighted DVOA Rank,Special Teams Weighted DVOA,W-L,Total DVOA Rank,Total DVOA,Weighted DVOA Rank,Weighted DVOA,Offense DVOA Rank,Offense DVOA,Offense Weighted DVOA Rank,Offense Weighted DVOA,Defense DVOA Rank,Defense DVOA,Defense Weighted DVOA Rank,Defense Weighted DVOA,Special Teams DVOA Rank,Special Teams DVOA,Special Teams Weighted DVOA Rank,Special Teams Weighted DVOA,,
2020-10-13,TEN,BUF,42,16,,2.60,1.55,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12,NO,LAC,30,27,,1.27,3.80,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-11,SEA,MIN,27,26,,1.30,3.65,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-11,CLE,IND,32,23,,2.20,1.71,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-11,DAL,NYG,37,34,,1.23,4.25,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-11,SF,MIA,17,43,,1.25,4.20,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-11,ATL,CAR,16,23,,1.74,2.15,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-11,BAL,CIN,27,3,,1.11,7.00,-13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-11,HOU,JAX,30,14,,1.35,3.30,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-11,KC,LAS,32,40,,1.14,6.00,-12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-11,NYJ,ARI,10,30,,3.40,1.33,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-11,PIT,PHI,38,29,,1.29,3.70,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-11,WAS,LAR,10,30,,4.20,1.25,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-08,CHI,TB,20,19,,2.95,1.42,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-05,GB,ATL,30,16,,1.29,3.70,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-05,KC,NE,26,10,,1.31,3.60,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-04,SF,PHI,20,25,,1.37,3.20,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-04,LAS,BUF,23,30,,2.25,1.68,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-04,LAR,NYG,17,9,,1.16,5.50,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-04,CAR,ARI,31,21,,2.70,1.50,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-04,CHI,IND,11,19,,2.35,1.64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-04,CIN,JAX,33,25,,1.57,2.55,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-04,DAL,CLE,38,49,,1.42,2.95,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-04,DET,NO,29,35,,2.80,1.45,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-04,HOU,MIN,23,31,,1.50,2.70,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-04,MIA,SEA,23,31,,3.55,1.31,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-04,TB,LAC,38,31,,1.29,3.70,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-04,WAS,BAL,17,31,,6.75,1.11,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-01,NYJ,DEN,28,37,,2.30,1.66,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-28,BAL,KC,20,34,,1.54,2.65,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-27,NO,GB,30,37,,1.60,2.45,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-27,ARI,DET,23,26,,1.38,3.15,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-27,DEN,TB,10,28,,3.25,1.36,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-27,SEA,DAL,38,31,,1.44,2.85,-4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-27,IND,NYJ,36,7,,1.19,5.00,-9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-27,LAC,CAR,16,21,,1.30,3.65,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-27,ATL,CHI,26,30,,1.52,2.67,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-27,BUF,LAR,35,32,,1.68,2.25,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-27,CLE,WAS,34,20,,1.30,3.65,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-27,MIN,TEN,30,31,,2.20,1.71,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-27,NE,LAS,36,20,,1.34,3.35,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-27,NYG,SF,9,36,,2.80,1.45,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-27,PHI,CIN,23,23,,1.34,3.35,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-27,PIT,HOU,28,21,,1.52,2.67,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-24,JAX,MIA,13,31,,1.64,2.35,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-21,LAS,NO,34,24,,3.05,1.40,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-20,SEA,NE,35,30,,1.50,2.70,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-20,HOU,BAL,16,33,,3.40,1.33,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-20,LAC,KC,20,23,,3.90,1.27,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-20,ARI,WAS,30,15,,1.33,3.40,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-20,CHI,NYG,17,13,,1.40,3.05,-5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-20,DAL,ATL,40,39,,1.43,2.90,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-20,GB,DET,42,21,,1.41,3.00,-5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-20,IND,MIN,28,11,,1.64,2.35,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-20,MIA,BUF,28,31,,2.85,1.44,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-20,NYJ,SF,13,31,,3.55,1.31,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-20,PHI,LAR,19,37,,1.90,1.90,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-20,PIT,DEN,26,21,,1.33,3.40,-5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-20,TB,CAR,31,17,,1.27,3.90,-8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-20,TEN,JAX,33,30,,1.16,5.50,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-17,CLE,CIN,35,30,,1.35,3.30,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-14,DEN,TEN,14,16,,1.76,2.10,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-14,NYG,PIT,16,26,,2.60,1.55,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-13,LAR,DAL,20,17,,2.15,1.74,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-13,NO,TB,34,23,,1.47,2.75,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-13,SF,ARI,20,24,,1.28,3.75,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-13,CIN,LAC,13,16,,2.45,1.60,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-13,ATL,SEA,25,38,,2.00,1.83,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-13,BAL,CLE,38,6,,1.25,4.20,-8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-13,BUF,NYJ,27,17,,1.38,3.15,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-13,CAR,LAS,30,34,,2.00,1.83,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-13,DET,CHI,23,27,,1.80,2.05,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-13,JAX,IND,27,20,,3.60,1.31,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-13,MIN,GB,34,43,,1.57,2.55,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-13,NE,MIA,21,11,,1.36,3.25,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-13,WAS,PHI,27,17,,3.20,1.37,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-10,KC,HOU,34,20,,1.20,4.75,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-02,KC,SF,31,20,Y,1.80,2.05,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-19,SF,GB,37,20,Y,1.31,3.55,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-19,KC,TEN,35,24,Y,1.29,3.70,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-12,GB,SEA,28,23,Y,1.52,2.67,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-12,KC,HOU,51,31,Y,1.27,3.80,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11,BAL,TEN,12,28,Y,1.22,4.50,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11,SF,MIN,27,10,Y,1.33,3.40,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05,PHI,SEA,9,17,Y,2.00,1.83,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05,NO,MIN,20,26,Y,1.33,3.40,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-04,NE,TEN,13,20,Y,1.45,2.80,-5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-04,HOU,BUF,22,19,Y,1.50,2.70,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-29,SEA,SF,21,26,,2.30,1.66,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-29,DEN,OAK,16,15,,1.52,2.67,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-29,LAR,ARI,31,24,,1.29,3.70,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-29,BAL,PIT,28,10,,1.83,2.00,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-29,BUF,NYJ,6,13,,1.86,1.95,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-29,CAR,NO,10,42,,5.50,1.16,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-29,CIN,CLE,33,23,,2.35,1.64,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-29,DAL,WAS,47,16,,1.20,4.75,-10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-29,DET,GB,20,23,,4.75,1.20,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-29,HOU,TEN,14,35,,2.80,1.45,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-29,JAX,IND,38,20,,1.90,1.90,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-29,KC,LAC,31,21,,1.28,3.75,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-29,MIN,CHI,19,21,,1.83,2.00,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-29,NE,MIA,24,27,,1.07,9.00,-16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-29,NYG,PHI,17,34,,2.85,1.44,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-29,TB,ATL,22,28,,1.90,1.90,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-23,MIN,GB,10,23,,1.50,2.70,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-22,CHI,KC,3,26,,2.85,1.44,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-22,PHI,DAL,17,9,,2.25,1.68,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-22,SEA,ARI,13,27,,1.23,4.25,-9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-22,DEN,DET,27,17,,1.34,3.35,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-22,LAC,OAK,17,24,,1.41,3.00,-5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-22,ATL,JAX,24,12,,1.30,3.65,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-22,CLE,BAL,15,31,,4.75,1.20,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-22,IND,CAR,38,6,,1.37,3.20,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-22,MIA,CIN,38,35,,1.86,1.95,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-22,NYJ,PIT,16,10,,2.40,1.62,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-22,TEN,NO,28,38,,2.05,1.80,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-22,WAS,NYG,35,41,,1.74,2.15,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-21,SF,LAR,34,31,,1.37,3.20,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-21,NE,BUF,24,17,,1.36,3.25,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-21,TB,HOU,20,23,,2.00,1.83,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-16,NO,IND,34,7,,1.27,3.80,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-15,PIT,BUF,10,17,,1.80,2.05,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-15,DAL,LAR,44,21,,1.71,2.20,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-15,SF,ATL,22,29,,1.20,4.75,-10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-15,ARI,CLE,38,24,,2.15,1.74,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-15,LAC,MIN,10,39,,2.35,1.64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-15,OAK,JAX,16,20,,1.40,3.10,-5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-15,CAR,SEA,24,30,,3.05,1.40,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-15,CIN,NE,13,34,,4.50,1.22,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-15,DET,TB,17,38,,2.70,1.50,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-15,GB,CHI,21,13,,1.45,2.80,-4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-15,KC,DEN,23,3,,1.19,5.00,-11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-15,NYG,MIA,36,20,,1.54,2.65,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-15,TEN,HOU,21,24,,1.60,2.45,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-15,WAS,PHI,27,37,,3.30,1.35,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-12,BAL,NYJ,42,21,,1.11,6.75,-14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-09,PHI,NYG,23,17,,1.27,3.80,-8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-08,LAR,SEA,28,12,,2.20,1.71,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-08,ARI,PIT,17,23,,2.10,1.76,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-08,NE,KC,16,23,,1.66,2.30,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-08,OAK,TEN,21,42,,2.35,1.64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-08,JAX,LAC,10,45,,2.30,1.66,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-08,ATL,CAR,40,20,,1.76,2.10,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-08,BUF,BAL,17,24,,2.95,1.42,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-08,CLE,CIN,27,19,,1.26,4.00,-10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-08,GB,WAS,20,15,,1.12,6.50,-13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-08,HOU,DEN,24,38,,1.27,3.80,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-08,MIN,DET,20,7,,1.10,7.50,-13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-08,NO,SF,46,48,,1.58,2.50,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-08,NYJ,MIA,22,21,,1.38,3.15,-5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-08,TB,IND,38,35,,1.60,2.45,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-05,CHI,DAL,31,24,,2.40,1.62,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-02,SEA,MIN,37,30,,1.66,2.30,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-01,HOU,NE,28,22,,2.45,1.60,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-01,DEN,LAC,23,20,,2.05,1.80,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-01,KC,OAK,40,9,,1.22,4.50,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-01,ARI,LAR,7,34,,2.75,1.47,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-01,BAL,SF,20,17,,1.42,2.95,-4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-01,CAR,WAS,21,29,,1.22,4.50,-9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-01,CIN,NYJ,22,6,,2.60,1.55,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-01,IND,TEN,17,31,,1.64,2.35,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-01,JAX,TB,11,28,,1.86,1.95,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-01,MIA,PHI,37,31,,3.90,1.27,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-01,NYG,GB,13,31,,3.45,1.32,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-01,PIT,CLE,20,13,,1.95,1.86,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-28,ATL,NO,18,26,,3.45,1.32,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-28,DAL,BUF,15,26,,1.32,3.50,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-28,DET,CHI,20,24,,1.90,1.90,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-25,LAR,BAL,6,45,,2.30,1.66,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-24,SF,GB,37,8,,1.60,2.45,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-24,NE,DAL,13,9,,1.36,3.25,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-24,TEN,JAX,42,20,,1.58,2.50,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-24,ATL,TB,22,35,,1.45,2.80,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-24,BUF,DEN,20,3,,1.41,3.00,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-24,CHI,NYG,19,14,,1.36,3.25,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-24,CIN,PIT,10,16,,3.45,1.32,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-24,CLE,MIA,41,24,,1.19,5.00,-10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-24,NO,CAR,34,31,,1.23,4.25,-9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-24,NYJ,OAK,34,3,,2.60,1.55,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-24,PHI,SEA,9,17,,1.68,2.25,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-24,WAS,DET,19,16,,2.30,1.66,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-21,HOU,IND,20,17,,1.52,2.67,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-18,LAC,KC,17,24,,2.75,1.47,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-17,LAR,CHI,17,7,,1.34,3.35,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-17,OAK,CIN,17,10,,1.22,4.50,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-17,PHI,NE,10,17,,2.60,1.55,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-17,SF,ARI,36,26,,1.09,8.00,-13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-17,BAL,HOU,41,7,,1.50,2.70,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-17,CAR,ATL,3,29,,1.38,3.15,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-17,DET,DAL,27,35,,3.45,1.32,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-17,IND,JAX,33,13,,1.62,2.40,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-17,MIA,BUF,20,37,,3.25,1.36,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-17,MIN,DEN,27,23,,1.18,5.25,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-17,TB,NO,17,34,,2.90,1.43,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-17,WAS,NYJ,17,34,,1.86,1.95,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-14,CLE,PIT,21,7,,1.64,2.35,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11,SF,SEA,24,27,,1.38,3.15,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-10,DAL,MIN,24,28,,1.66,2.30,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
